Work ID,State,Work Type,Work Category,Recommended Amount (INR),Sanction Date,Completion Date,ratio_disbursed_to_recommended,has_underspend,n_payments,n_vendors,max_payment_share,span_days,ratio_disbursed_to_recommended,n_payments_zscore_by_worktype,n_payments_zscore_by_state,n_vendors_zscore_by_worktype,n_vendors_zscore_by_state,max_payment_share_zscore_by_worktype,max_payment_share_zscore_by_state,span_days_zscore_by_worktype,span_days_zscore_by_state,ratio_disbursed_to_recommended_zscore_by_worktype,ratio_disbursed_to_recommended_zscore_by_state
WS/MP18006/2024-2025/136189,Andhra Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,500000.0,2024-09-06,2025-01-03,0.987222,True,1,1,1.0,0,0.987222,-0.9438798074485388,-0.5773502691896258,0.0,0.0,0.8122567406856301,0.5704062761678047,-0.8141445590119604,-0.42822618229092557,-0.22246540270850668,-0.14612041556463323
WS/MP18006/2024-2025/136190,Andhra Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,300000.0,2024-09-06,2024-11-30,0.9999066666666668,False,1,1,1.0,0,0.9999066666666668,-0.9113223768657672,-0.5619514869490165,0.0,0.0,0.7875094725755221,0.5552800544832998,-0.7892959678027319,-0.4180438596017911,0.3483681684049712,0.4023085611457162
WS/MP18006/2024-2025/136191,Andhra Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,500000.0,2024-09-06,2024-11-30,0.998478,True,1,1,1.0,0,0.998478,-0.8819171036881966,-0.5477225575051666,0.0,0.0,0.7648945298625449,0.5412967118145069,-0.7665919970491216,-0.40855496566932115,0.27651959599036624,0.33082150290484286
WS/MP18006/2024-2025/136192,Andhra Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,500000.0,2024-09-06,2024-11-30,0.998026,True,1,1,1.0,0,0.998026,-0.855186110494137,-0.5345224838248492,0.0,0.0,0.7441222949886002,0.5283192175069725,-0.7457409005568925,-0.3996842071056196,0.2505055583612812,0.3038871234848566
WS/MP18006/2024-2025/136193,Andhra Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,400000.0,2024-09-06,2024-12-19,0.9995175,False,2,1,0.7980225458783863,29,0.9995175,0.949425326555082,1.9148542155126755,0.0,0.0,-0.38016851846001526,-4.007631324137023,0.01361130929902007,0.34086825916856656,0.31593176644415766,0.36533275189484854
WS/MP18006/2024-2025/136194,Andhra Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,500000.0,2024-09-06,2024-12-19,0.999348,False,1,1,1.0,0,0.999348,-0.8631530064726542,-0.5640760748177666,0.0,0.0,0.7476642995289464,0.5342924517648626,-0.7389568962080852,-0.4094373789814971,0.30223383430515993,0.3503766845315933
WS/MP18006/2024-2025/136195,Andhra Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,400000.0,2024-09-06,2025-05-01,0.979665,True,1,1,1.0,0,0.979665,-0.8398387664337815,-0.551677284367371,0.0,0.0,0.7295447713548728,0.5228304702039601,-0.7211917683760525,-0.4014355468729276,-0.652689263723172,-0.5730805227639042
WS/MP18006/2024-2025/136196,Andhra Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,200000.0,2024-09-06,2025-01-07,0.999815,False,2,1,0.8387801743322515,47,0.999815,0.9819805060619655,1.8516401995451022,0.0,0.0,-0.19509272466966007,-2.5083075864360804,0.5330755240723484,0.8456197257251308,0.3424209617483644,0.3883213499006268
WS/MP18006/2024-2025/136197,Andhra Pradesh,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,Normal/Others,500000.0,2024-09-06,2024-12-19,0.999644,False,1,1,1.0,0,0.999644,0.0,-0.5773502691896258,0.0,0.0,0.0,0.5484135346975638,0.0,-0.42234348459184873,0.0,0.37314407282056805
WS/MP18006/2024-2025/136202,Andhra Pradesh,Renovation of ponds and lakes,Normal/Others,500000.0,2024-09-06,2024-12-24,0.985746,True,1,1,1.0,0,0.985746,0.0,-0.5656854249492381,0.0,0.0,0.0,0.5375960858029376,0.0,-0.41477563668402717,0.0,-0.30574396763583894
WS/MP18006/2024-2025/136203,Andhra Pradesh,Renovation of ponds and lakes,Normal/Others,500000.0,2024-09-06,2024-12-24,0.997374,True,1,1,1.0,0,0.997374,0.0,-0.5547001962252295,0.0,0.0,0.0,0.5273945015308075,0.0,-0.4076005515409302,0.0,0.2694662629119586
WS/MP18006/2024-2025/136204,Andhra Pradesh,Renovation of ponds and lakes,Normal/Others,490000.0,2024-09-06,2025-01-20,0.9998102040816328,False,2,1,0.8784054932875015,36,0.9998102040816328,0.0,1.8371173070873839,0.0,0.0,0.0,-1.667024003580674,0.0,0.5893902801942956,0.0,0.38641027293960967
WS/MP18006/2024-2025/136205,Andhra Pradesh,Renovation of ponds and lakes,Normal/Others,470000.0,2024-09-06,2025-01-20,0.9996170212765958,False,2,1,0.932595462091865,36,0.9996170212765958,0.0,1.7320508075688774,0.0,0.0,0.0,-0.6322756365808774,0.0,0.5783629051934693,0.0,0.37049936562444424
WS/MP347/2024-2025/138112,Kerala,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,1254628.0,2024-09-07,2024-09-09,1.0,False,1,1,1.0,0,1.0,-0.8479983040050887,0.0,0.0,0.0,0.7288159386054905,0.0,-0.7281240594037715,0.0,0.345894350483952,0.0
WS/MP777/2024-2025/135874,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,997045.0,2024-09-07,2025-09-09,1.0,False,2,1,0.7404109142516135,224,1.0,0.9824666109905364,0.0,0.0,0.0,-0.7802309992933647,0.0,5.292261910872398,0.0,0.3403359931969623,0.0
WS/MP777/2024-2025/135876,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,997302.0,2024-09-07,2025-09-09,1.0,False,2,1,0.7005591084746646,106,1.0,0.9559937503105929,0.0,0.0,0.0,-0.9934352152388018,0.0,1.5076068556395255,0.0,0.3350372630190726,0.0
WS/MP777/2024-2025/135877,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,998035.0,2024-09-07,2025-09-09,1.0,False,2,1,0.7401934801885706,181,1.0,0.9315516419063735,0.0,0.0,0.0,-0.7376996111844802,0.0,2.948113973912825,0.0,0.32997855790370356,0.0
WS/MP777/2024-2025/135878,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,995562.0,2024-09-07,2025-09-09,1.0,False,2,1,0.7401769051048553,224,1.0,0.9088932591463854,0.0,0.0,0.0,-0.7228678286760486,0.0,3.4130943914847918,0.0,0.32514228709442816,0.0
WS/MP777/2024-2025/135879,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,997045.0,2024-09-07,2025-09-09,1.0,False,2,1,0.7403366949335286,225,1.0,0.8878116956803958,0.0,0.0,0.0,-0.7078709062403308,0.0,2.9726413099969404,0.0,0.3205126133393119,0.0
WS/MP777/2024-2025/135880,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,998269.0,2024-09-07,2025-09-09,1.0,False,2,1,0.7403154861064503,181,1.0,0.868132158531412,0.0,0.0,0.0,-0.6947543468786097,0.0,1.9988780519531282,0.0,0.3160752343708144,0.0
WS/MP777/2024-2025/135881,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,998231.0,2024-09-07,2025-09-09,1.0,False,2,1,0.7407924618650392,224,1.0,0.8497058314499201,0.0,0.0,0.0,-0.6793933148698679,0.0,2.505709477540888,0.0,0.31181719677320574,0.0
WS/MP777/2024-2025/135882,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,997224.0,2024-09-07,2025-09-09,1.0,False,2,2,0.740144641524873,181,1.0,0.8324051132428147,0.0,31622.776601683792,0.0,-0.6714699994457571,0.0,1.722827038495001,0.0,0.30772673671301287,0.0
WS/MP777/2024-2025/136649,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,786302.0,2024-09-07,2025-09-09,1.0,False,2,1,0.7413144059152844,224,1.0,0.81611988121636,0.0,-0.15430334996209286,0.0,-0.6531270119350356,0.0,2.2205427360397922,0.0,0.30379314306725125,0.0
WS/MP777/2024-2025/136650,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,998160.0,2024-09-07,2025-09-09,1.0,False,2,1,0.7407710186743608,224,1.0,0.8007545287260703,-0.33333333333333326,-0.15249857033260492,-0.33333333333333387,-0.64584609479302,0.3563321084812609,2.0816233986091333,0.6926265718044097,0.30000663932136123,0.0
WS/MP777/2024-2025/136651,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,797062.0,2024-09-07,2025-09-09,1.0,False,2,1,0.7405885614920796,182,1.0,0.7862255941722495,-0.3162277660168379,-0.15075567228888045,-0.3162277660168373,-0.636802657639467,0.33685944162696463,1.4466703229185383,-0.0028106414465369355,0.29635828126581615,0.0
WS/MP777/2024-2025/136652,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,998078.0,2024-09-07,2025-09-09,1.0,False,2,1,0.7401635944284916,224,1.0,0.7724598467726547,-0.30151134457776363,-0.1490711984999873,-0.301511344577763,-0.6296928120984314,0.31871402589828174,1.9127866719983546,0.6754368397626015,0.29283986805705314,0.0
WS/MP777/2024-2025/136654,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,998123.0,2024-09-07,2025-09-09,1.0,False,2,1,0.7401873316214534,182,1.0,0.7593927286285597,-0.2886751345948129,-0.1474419561548961,-0.2886751345948124,-0.6202000417450511,0.30515379909177387,1.3228467414843326,-0.055906572704717834,0.28944386462313754,0.0
WS/MP777/2024-2025/136655,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,995219.0,2024-09-07,2025-09-09,1.0,False,2,1,0.7402722415870275,182,1.0,0.7469670772722142,-0.2773500981126145,-0.14586499149789314,-0.2773500981126144,-0.6107333927256241,0.2935711822702745,1.285766932118607,-0.05386690881405266,0.28616333374573416,0.0
WS/MP777/2024-2025/136656,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,995046.0,2024-09-07,2025-09-09,1.0,False,2,1,0.7420018773001449,182,1.0,0.7351320709074305,-0.2672612419124244,-0.14433756729740657,-0.2672612419124244,-0.5913570267518775,0.2931222961923228,1.2516400232082403,-0.05203534529382953,0.28299187642240037,0.0
WS/MP777/2024-2025/136657,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,998346.0,2024-09-07,2025-09-09,1.0,False,2,1,0.7391946279145707,182,1.0,0.7238423518714869,-0.2581988897471611,-0.14285714285714277,-0.2581988897471611,-0.6010624332175775,0.2658079695447427,1.2200938039914904,-0.050378743821684016,0.2799235793425132,0.0
WS/MP777/2024-2025/136658,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,996693.0,2024-09-07,2025-09-09,1.0,False,2,1,0.7417820733164575,182,1.0,0.7130572937887617,-0.24999999999999997,-0.1414213562373081,-0.25000000000000017,-0.5766388514007115,0.2736897344434586,1.190818600528406,-0.04887091252599123,0.27695296849502066,0.0
WS/MP777/2024-2025/136687,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,998358.0,2024-09-07,2025-09-09,1.0,False,2,1,0.7402494896620251,182,1.0,0.7027403853825432,-0.242535625036333,-0.1400280084028,-0.24253562503633305,-0.5790306192151645,0.2554810366513922,1.163554384244929,-0.0474908393952587,0.2740749680798672,0.0
WS/MP777/2024-2025/136689,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,996582.0,2024-09-07,2025-09-09,1.0,False,2,1,0.7409044112777473,225,1.0,0.6928587096149993,-0.2357022603955158,-0.1386750490563075,-0.23570226039551515,-0.5675303160231809,0.2526001257497429,1.6345753525033062,0.812026758194937,0.2712848640211982,0.0
WS/MP777/2024-2025/136690,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,998016.0,2024-09-07,2025-09-09,1.0,False,2,1,0.730060439912787,146,1.0,0.6833825012023261,-0.22941573387056174,-0.13736056394869053,-0.22941573387056227,-0.6306714812066,0.17187747922625446,0.6819727005308905,-0.8129848665906364,0.26857827148441776,0.0
WS/MP777/2024-2025/136691,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,533454.0,2024-09-07,2025-09-09,1.0,False,2,1,0.7420039965957702,225,1.0,0.6742847689382921,-0.223606797749979,-0.13608276348795273,-0.22360679774997946,-0.5450359144802537,0.25100163369120787,1.5761411304388955,0.8247547502536088,0.26595110588970344,0.0
WS/MP777/2024-2025/136692,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,996363.0,2024-09-07,2025-09-09,1.0,False,2,1,0.7412158018714063,224,1.0,0.6655409718988562,-0.21821789023599233,-0.13483997249264706,-0.21821789023599159,-0.543876275747236,0.23925607659097076,1.5171814592450423,0.773124320521489,0.2633995569841728,0.0
WS/MP777/2024-2025/136693,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,997341.0,2024-09-07,2025-09-09,1.0,False,2,1,0.7410634878140977,181,1.0,0.657128740672771,-0.2132007163556104,-0.13363062095621325,-0.21320071635561041,-0.5386935135761258,0.23259651010671545,0.9941897700042432,-0.14300284398100654,0.2609200655992716,0.0
WS/MP777/2024-2025/136694,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,998067.0,2024-09-07,2025-09-09,1.0,False,2,1,0.7205989177079294,103,1.0,0.6490276364008967,-0.2085144140570747,-0.13245323570650283,-0.20851441405707566,-0.66823800367497,0.07528342227072758,0.10610574839328014,-1.7874373300081219,0.25850930277052175,0.0
WS/MP777/2024-2025/136695,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,998154.0,2024-09-07,2025-09-09,1.0,False,2,1,0.7403296485311885,225,1.0,0.6412189417096859,-0.2041241452319315,-0.13130643285972154,-0.2041241452319317,-0.5287526390868551,0.2234654581839025,1.479379286507186,0.8273993547652206,0.25616415094116096,0.0
WS/MP777/2024-2025/136696,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,906023.0,2024-09-07,2025-09-09,1.0,False,2,1,0.7400209486955629,182,1.0,0.6336854786668166,-0.2,-0.13018891098082294,-0.20000000000000098,-0.5251773891424708,0.21652935370368043,0.9611942180045273,-0.0778065086705401,0.25388168700799596,0.0
WS/MP681/2024-2025/134797,Maharashtra,Construction of community centers and community halls,Normal/Others,997623.0,2024-09-09,2025-07-18,1.0,False,1,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS/MP691/2024-2025/140096,Maharashtra,Fitting of Sitting RCC Benches in Public Places,Normal/Others,2999928.0,2024-09-09,2024-09-11,0.9915964649818262,True,1,1,1.0,0,0.9915964649818262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS/MP18152/2024-2025/137631,Punjab,Construction of rooms and halls in school and colleges,Normal/Others,299155.0,2024-09-11,2025-04-07,1.0,False,2,1,0.7241129180525145,0,1.0,1.7320508075688774,0.793492047615872,-0.301511344577763,-0.15249857033260492,-1.5415331329429185,-1.95494684267941,-0.3195470841389348,-0.8336791539210701,0.0,0.0
WS/MP18152/2024-2025/137632,Punjab,Installing community drinking water plants,Normal/Others,84500.0,2024-09-11,2025-04-07,1.0,False,1,1,1.0,0,1.0,-1.6955824957813173,-1.2833778958394964,0.0,-0.15075567228888045,1.5806728376715558,1.18975461774621,-1.062644681913383,-0.8180707034241288,0.0,0.0
WS/MP18152/2024-2025/137634,Punjab,Installing community drinking water plants,Normal/Others,84500.0,2024-09-11,2025-04-07,1.0,False,1,1,1.0,0,1.0,-1.5986105077709065,-1.247219128924647,0.0,-0.1490711984999873,1.4983820566004817,1.159053319662207,-1.0279295613237256,-0.8033073381075841,0.0,0.0
WS/MP18152/2024-2025/137635,Punjab,Street lights,Normal/Others,200000.0,2024-09-11,2025-04-07,1.0,False,1,1,1.0,0,1.0,0.0,-1.2139539573337679,0.0,-0.1474419561548961,0.0,1.1306123232143057,0.0,-0.7893154521415001,0.0,0.0
WS/MP18152/2024-2025/137636,Punjab,Installing community drinking water plants,Normal/Others,84500.0,2024-09-11,2025-04-07,1.0,False,1,1,1.0,0,1.0,-1.5165750888103118,-1.1832159566199225,0.0,-0.14586499149789314,1.4277358960468514,1.104167232265275,-0.9964085621988562,-0.7760301132975554,0.0,0.0
WS/MP18152/2024-2025/137637,Punjab,Construction of rooms and halls in school and colleges,Normal/Others,299155.0,2024-09-11,2025-04-07,1.0,False,2,1,0.7241129180525145,0,1.0,1.5,0.8660254037844383,-0.2886751345948124,-0.14433756729740657,-1.3618121990506757,-1.9295404626895392,-0.3058122342783616,-0.7633937915870456,0.0,0.0
WS/MP18152/2024-2025/137638,Punjab,Installing community drinking water plants,Normal/Others,84500.0,2024-09-11,2025-04-07,1.0,False,1,1,1.0,0,1.0,-1.4459976109624435,-1.1751393027860069,0.0,-0.14285714285714277,1.36622402602977,1.0895984261480756,-0.9676201132034756,-0.7513553084891653,0.0,0.0
WS/MP18152/2024-2025/137639,Punjab,Installing community drinking water plants,Normal/Others,84500.0,2024-09-11,2025-04-07,1.0,False,1,1,1.0,0,1.0,-1.3844373104863472,-1.1481209945740982,0.0,-0.1414213562373081,1.3120337945507978,1.0665208948404132,-0.9411909313668378,-0.7398689629183016,0.0,0.0
WS/MP18152/2024-2025/137640,Punjab,Construction of rooms and halls in school and colleges,Normal/Others,299155.0,2024-09-11,2025-04-07,1.0,False,2,1,0.7241129180525145,0,1.0,1.3416407864998738,0.8905635565617215,-0.2773500981126144,-0.1400280084028,-1.2331394070419361,-1.8795684022712535,-0.2937086766733849,-0.728893799839273,0.0,0.0
WS/MP18152/2024-2025/137641,Punjab,Construction of rooms and halls in school and colleges,Normal/Others,299155.0,2024-09-11,2025-04-07,1.0,False,2,1,0.7241129180525145,0,1.0,1.2247448713915883,0.8755950357709134,-0.2672612419124244,-0.1386750490563075,-1.1351750972682524,-1.8026426664360127,-0.282937121846111,-0.7183929948084917,0.0,0.0
WS/MP552/2024-2025/134702,Bihar,Construction of common work sheds/ common covered sitting area,Normal/Others,1363504.0,2024-09-11,2024-12-16,1.0,False,1,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS/MP552/2024-2025/135978,Bihar,Development of public parks,Normal/Others,1493970.0,2024-09-11,2025-02-04,1.0,False,2,1,0.5281585306264517,79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS/MP552/2024-2025/135979,Bihar,Development of public parks,Normal/Others,1495894.0,2024-09-11,2025-04-26,1.0,False,1,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS/MP552/2024-2025/137930,Bihar,Construction of common work sheds/ common covered sitting area,Normal/Others,858756.0,2024-09-11,2024-12-16,1.0,False,1,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS/MP18321/2024-2025/140088,Gujarat,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",Normal/Others,1296000.0,2024-09-12,2025-07-03,1.0,False,1,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS/MP347/2024-2025/140252,Kerala,"Purchase of IT systems, including hardware and software for educational purposes",Normal/Others,212242.0,2024-09-12,2024-11-11,0.9952883972069618,True,1,1,1.0,0,0.9952883972069618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WS/MP858/2024-2025/135386,West Bengal,Street lights,Normal/Others,1754225.0,2024-09-13,2026-07-22,1.0,False,1,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
